nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,objeto,modalidade,dataPublicacao,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",45,2025,45,2025,"Registro de Preços de sementes certificadas de pastagens de outono e inverno: Aveia Preta (Avena strigosa) e Azevém (Lolium Multiflorum) para fornecimento subsidiado a agricultores e pecuaristas do Município de Criciúma/SC.","Pregão eletrônico",2025-04-22,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-05-06,HOMOLOGADO," ","atasRegistroPrecos_30b0b42f-0698-4509-9021-f61d0f858d86.csv"," "," ",2025-05-06T09:00:00Z," ",2025-04-16,2025-05-06," ","despesas_0dbd1a3c-d62d-4de9-b325-9cb912a1a3a4.csv","documentosRelacionados_f7ba64dc-5f49-4343-9f33-69369797ca82.csv","compras@criciuma.sc.gov.br","empenhos_c6c272db-62fe-4764-8c24-bc16aecb38f0.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-04-22T08:00:00Z,"itensVencedores_56613b7e-367e-49c8-9c40-57bdd9f3d188.csv",INTERNET," "," "," ","participantes_b6c131d8-d906-4b40-8b81-66c4a23270b1.csv",SIM," ",2025-05-06T08:30:00Z,"Lei 14133/2021, Art. 28, I",58740,50300
"PREFEITURA MUNICIPAL DE CRICIUMA",76,2025,76,2025,"Contratação de empresa especializada no fornecimento de mobiliário corporativo e funcional, para a unidade da Intendência de Trânsito do bairro Pinheirinho, destinada a abrigar e estruturar as atividades operacionais dos Agentes da Autoridade de Trânsito e Transportes (AATT) do Município de Criciúma/SC.","Pregão eletrônico",2025-06-09,"aquisição de Bens para Compra, inclusive por Encom","MENOR PREÇO GLOBAL POR LOTE",2025-07-07,HOMOLOGADO," "," "," ","contratos_a7207bb7-f4b3-49b8-941a-7c8b65c5093a.csv",2025-06-25T09:00:00Z," ",2025-05-09,2025-06-25," "," ","documentosRelacionados_bff4c121-d5c5-4aa1-a2af-6eb84426ddb6.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-06-09T08:00:00Z,"itensVencedores_785103c3-1eff-4dd4-b7dd-dad63b4a3d3d.csv",INTERNET," "," "," ","participantes_f6dd300e-cc4f-4f95-8561-73a604b6a2e9.csv",NÃO," ",2025-06-25T08:30:00Z,"Lei 14133/2021, Art. 28, I",108017.75,77900.0
"PREFEITURA MUNICIPAL DE CRICIUMA",74,2025,74,2025,"Contratação através de empresa ou consórcio de empresas do ramo pertinente, para execução dos serviços necessários à realização das obras de reforma e ampliação do prédio da E.M.E.B. FRANCISCO SKRABSKI, localizada na rua Fortaleza, bairro Brasília no município de Criciúma-SC.","Concorrência eletrônica",2025-06-04,"Obras e Serviços de Engenharia","MENOR PRECO",2025-08-04,HOMOLOGADO," "," "," ","contratos_defbccd2-32c4-42eb-803a-1f9437e38fe3.csv",2025-07-18T09:00:00Z," ",2025-03-31,2025-07-18," "," ","documentosRelacionados_74ffddaf-b693-496b-8b69-2e10c4da1013.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-07-04T10:00:00Z,"itensVencedores_7c725c66-5f65-4ca5-aae1-d5be1c5ff078.csv",INTERNET," "," "," ","participantes_78aa7b90-a47d-448b-ae4c-19a4c7b45be4.csv",NÃO," ",2025-07-18T08:30:00Z,"Lei 14133/2021, Art. 6, XXXVIII",3147589.87,2199000
"PREFEITURA MUNICIPAL DE CRICIUMA",66,2025,66,2025,"Registro de preços de material de limpeza e correlatos, em atendimento a Administração do Município, Diretoria de Trânsito e Transportes, Secretaria de Educação, Fundo Municipal de Saúde, Fundo Municipal de Assistência Social, 9º Batalhão da Polícia Militar, 4º Batalhão de Bombeiros Militar e Polícia Civil de Criciúma/SC.","Pregão eletrônico",2025-05-21,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-07-04,HOMOLOGADO," ","atasRegistroPrecos_2f5f524d-c174-4694-acfe-12f1a3b141bf.csv"," "," ",2025-06-23T09:00:00Z," ",2025-05-21,2025-06-23," ","despesas_a3b5863f-348a-420d-ad9e-3928d97eea00.csv","documentosRelacionados_3925bcb1-6b76-47f2-99e1-6728195bb90d.csv","compras@criciuma.sc.gov.br","empenhos_4661e85d-bd6e-4774-8c40-e3a8ea1faae0.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-06-04T17:00:00Z,"itensVencedores_6bbb2e28-cbc5-4f83-85e8-a1c31df98d6d.csv",INTERNET," "," "," ","participantes_c79a9c30-935f-4d00-9770-e2f90d0c9829.csv",SIM," ",2025-06-23T08:30:00Z,"Lei 14133/2021, Art. 28, I",325228.28,318098.36
"PREFEITURA MUNICIPAL DE CRICIUMA",137,2025,137,2025,"Credenciamento de pessoas jurídicas, para comercialização de livros junto ao evento XVIII Feira do Livro de Criciúma 2025, anexo a Praça Nereu Ramos, Centro, Criciúma – SC, do dia 01 a 10 de outubro de 2025, disponibilizando toda estrutura de atendimento, mão de obra, utensílios entre outros, os quais receberão o vale livro instituído pela Lei Municipal nº 7970/2021, conforme termo de referência e seus anexos.","Inexigibilidade de licitação",2025-10-01,"Prestação de serviços",CREDENCIAMENTO," ","AGUARDANDO ABERTURA"," "," "," "," ",2025-10-24T17:00:00Z," ",2025-08-26,2025-10-24," "," ","documentosRelacionados_5e61027b-b11a-4925-85ba-0f6172d70c75.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Chamada pública / credenciamento",2025-10-01T17:30:00Z," ",INTERNET," "," "," "," ",NÃO," ",2025-10-24T17:00:00Z,"Lei 14133/2021, Art. 79, I",420000," "
"PREFEITURA MUNICIPAL DE CRICIUMA",18,2025,18,2025,"Registro de preços de gêneros alimentícios para a alimentação escolar, em atendimento aos alunos das escolas da Rede Municipal de Ensino e entidades filantrópicas conveniadas de Criciúma/SC, consoante a resolução FNDE nº 06/2020 e suas alterações.","Pregão eletrônico",2025-02-26,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM"," ",REVOGADO," "," "," "," ",2025-03-12T09:00:00Z," ",2025-02-18,2025-03-12,2025-04-29," ","documentosRelacionados_e3c96ba0-8c6e-4c3b-ae6b-08f01ffe7103.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-02-25T08:00:00Z," ",INTERNET," ","Razões de Interesse Público"," "," ",SIM," ",2025-03-12T08:30:00Z,"Lei 14133/2021, Art. 28, I",1.297840472E7," "
"PREFEITURA MUNICIPAL DE CRICIUMA",107,2025,107,2025,"Contratação de empresa especializada na prestação de serviços de computação em nuvem (cloud computing), na modalidade infraestrutura como serviço (IaaS) para prover serviço de hospedagem, possuindo servidor dedicado para aplicações web, sites, sistemas e bancos de dados, além de prover solução em correio eletrônico (e-mails) corporativo na modalidade software como serviço (SaaS), a fim de, atender as demandas da Prefeitura de Criciúma/SC.","Pregão eletrônico",2025-08-06,"Contratação de Tecnologia da informação e de Comunicação","MENOR PRECO GLOBAL"," ",SUSPENSO," "," "," "," ",2025-08-21T09:00:00Z," ",2025-08-06,2025-08-21," "," ","documentosRelacionados_d19abbef-5e75-4d0b-8f34-3c36cca40e7e.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-08-06T17:00:00Z," ",INTERNET," "," "," "," ",NÃO," ",2025-08-21T08:30:00Z,"Lei 14133/2021, Art. 28, I",243329.09," "
"PREFEITURA MUNICIPAL DE CRICIUMA",5,2025,5,2025,"Prestação de serviços de controle, regulação e fiscalização do serviço público do transporte coletivo de passageiros do Município de Criciúma/SC","Inexigibilidade de licitação",2025-01-14,"Aquisição de bens","MENOR PRECO",2025-01-14,HOMOLOGADO," "," "," ","contratos_b6ddbb91-f6ef-48cf-87a2-f641c8127851.csv",2025-01-14T08:00:00Z," ",2024-08-23,2025-01-14," "," ","documentosRelacionados_6f087378-94d1-45ed-b51c-9c8e5085edc2.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-01-14T08:00:00Z,"itensVencedores_389cddab-f229-4750-aefd-0f5f1edc3983.csv",INTERNET," "," "," ","participantes_9539e22a-cab4-44fa-9b70-6c19f60060a9.csv",NÃO," ",2025-01-14T08:00:00Z,"Lei 14133/2021, Art. 74, II",334609.08,334609.08
"PREFEITURA MUNICIPAL DE CRICIUMA",28,2025,28,2025,"Contratação através de empresa ou consórcio de empresas do ramo pertinente, para execução dos serviços necessários à instalação de carregadores de veículos elétricos destinados à frota municipal, alocados no estacionamento oficial do Paço Municipal Marcos Rovaris, bairro Santa Barbara, Município de Criciúma-SC.","Concorrência eletrônica",2025-03-25,"Prestação de serviços","MENOR PRECO POR ITEM",2025-04-28,HOMOLOGADO," "," "," ","contratos_f7f9106c-71d2-4934-b1bd-031445845ffe.csv",2025-04-09T09:00:00Z," ",2025-03-07,2025-04-09," "," ","documentosRelacionados_42b5a7ca-7508-4361-b11e-4dfa6425d6a4.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-03-25T08:00:00Z,"itensVencedores_de8044a2-9df2-4085-b916-10b038e4d956.csv",INTERNET," "," "," ","participantes_68af023b-359f-4fd1-bac1-3494df828788.csv",NÃO," ",2025-04-09T08:30:00Z,"Lei 14133/2021, Art. 6, XXXVIII",366848.88,355000
"PREFEITURA MUNICIPAL DE CRICIUMA",95,2025,95,2025,"Ministração de 4 (quatro) cursos de qualificação profissional, voltados à capacitação de mão de obra para os munícipes de Criciúma/SC.","Dispensa de licitação",2025-07-21,"Prestação de serviços","MENOR PRECO",2025-07-21,HOMOLOGADO," "," "," ","contratos_53afd5b5-a5f9-4ad7-9236-17bc00b4c2b6.csv",2025-07-21T08:00:00Z," ",2025-07-21,2025-07-21," "," ","documentosRelacionados_f13650d3-5344-4c45-984a-17d1fd41fc7a.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-07-21T08:00:00Z,"itensVencedores_2c6be645-46d5-403d-8613-a52d5a9541a4.csv",INTERNET," "," "," ","participantes_980e5839-bc72-45df-9724-b417897e6f67.csv",NÃO," ",2025-07-21T08:00:00Z,"Lei 14133/2021, Art. 75, II",380000,380000
"PREFEITURA MUNICIPAL DE CRICIUMA",39,2025,39,2025,"Aquisição de sistema de tramitação de licenciamentos de obras/projetos municipais, com análise técnica e validações automáticas, em atendimento das demandas do Município de Criciúma/SC.","Pregão eletrônico",2025-04-08,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO GLOBAL",2025-05-20,HOMOLOGADO," "," "," ","contratos_7eb9dd24-327e-4aff-85aa-5764b3a97c9e.csv",2025-04-23T14:00:00Z," ",2025-04-08,2025-04-23," "," ","documentosRelacionados_49ce83e9-0674-4915-b63f-7a95624cefaf.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-04-08T08:00:00Z,"itensVencedores_d0c25e66-965d-4fea-9c47-d08cc1a88069.csv",INTERNET," "," "," ","participantes_7a85410e-d26f-46cc-9144-ac35f49a4aa9.csv",NÃO," ",2025-04-23T13:30:00Z,"Lei 14133/2021, Art. 28, I",344500,298000
"PREFEITURA MUNICIPAL DE CRICIUMA",34,2025,34,2025,"Contratação de empresa para fornecimento de unidades de armazenamento de dados, a fim de, garantir a segurança e disponibilidade dos dados gerenciados para diversos setores da Prefeitura Municipal de Criciúma/SC.","Dispensa eletrônica",2025-04-01,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-04-09,HOMOLOGADO," "," "," ","contratos_db8dd626-94bd-4ed5-93de-7c6b0c86398c.csv",2025-04-08T09:00:00Z," ",2025-03-03,2025-04-08," "," ","documentosRelacionados_753296bc-982d-41d5-b542-e20499da8469.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-04-01T08:00:00Z,"itensVencedores_c1660a52-c096-43fa-82cd-179f7afddb36.csv",INTERNET," "," "," ","participantes_da03000a-6c9b-4f60-993f-019e88c0f33e.csv",NÃO," ",2025-04-08T09:00:00Z,"Lei 14133/2021, Art. 75, II",58789.42,29040
"PREFEITURA MUNICIPAL DE CRICIUMA",15,2025,15,2025,"Registro de preços de materiais de sinalização viária horizontal (tintas, solventes e microesferas), em atendimento a Diretoria de Trânsito e Transportes do município de Criciúma/SC.","Pregão eletrônico",2025-02-13,"Aquisição de bens","MENOR PREÇO GLOBAL POR LOTE",2025-03-10,HOMOLOGADO," ","atasRegistroPrecos_05eb80bd-5cd2-4ddf-999a-9f275b3cf316.csv"," "," ",2025-03-06T14:00:00Z," ",2025-01-02,2025-03-06," ","despesas_9eb988db-10d8-4746-8eb8-247270d157ff.csv","documentosRelacionados_61ac7047-7c2f-46fd-8234-9a8700ba068a.csv","compras@criciuma.sc.gov.br","empenhos_49ae3571-4c04-4872-81b8-8dd406b43214.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-02-19T08:00:00Z,"itensVencedores_fc817fec-4ca6-46f2-9d18-78075b651cbd.csv",INTERNET," "," "," ","participantes_e42f9aa3-936b-4b6f-a144-36d58c443649.csv",SIM," ",2025-03-06T13:30:00Z,"Lei 14133/2021, Art. 28, I",736657.9,553570
"PREFEITURA MUNICIPAL DE CRICIUMA",42,2025,42,2025,"Aquisição de barracas de campanha padrão0 NR 77/2017, para atendimento como bases operacionais móveis em situações de emergência, da Coordenadoria de Proteção e Defesa Civil de Criciúma/SC. CONVÊNIO ESTADUAL (Emenda Impositiva nº 546/2024).","Pregão eletrônico",2025-04-09,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO GLOBAL",2025-07-24,HOMOLOGADO," "," "," ","contratos_57ab6de6-814d-4c97-badc-e48e584f1fbb.csv",2025-04-23T09:00:00Z," ",2024-10-10,2025-04-23," "," ","documentosRelacionados_8f928b0d-f8c0-472e-8a9f-d17a6991bb42.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-04-09T08:00:00Z,"itensVencedores_c9a47f41-cd03-457c-911e-b5829e3ee0c7.csv",INTERNET," "," "," ","participantes_ac373784-a836-4f4a-a71d-4ec0290c8bfe.csv",NÃO," ",2025-04-23T08:30:00Z,"Lei 14133/2021, Art. 28, I",306861.9,300100
"PREFEITURA MUNICIPAL DE CRICIUMA",96,2025,96,2025,"Registro de preços para prestação de serviços de impressão (livreto, álbum e figurinhas) em alusão as comemorações do Centenário de Emancipação política do município de Criciúma/SC.","Pregão eletrônico",2025-07-24,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO GLOBAL",2025-08-08,HOMOLOGADO," ","atasRegistroPrecos_614d1995-2f85-4272-9902-55cfc7ce3562.csv"," "," ",2025-08-07T09:00:00Z," ",2025-04-23,2025-08-07," ","despesas_3f6c0cca-774f-4b72-a557-4acd55115dd5.csv","documentosRelacionados_ede68d49-1fdd-401e-8074-2ef853d499bb.csv","compras@criciuma.sc.gov.br","empenhos_02dab262-b955-480a-808b-8c399bb35f77.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-07-24T11:00:00Z,"itensVencedores_3c794a08-1dd0-43f8-9f76-f1ec998e364e.csv",INTERNET," "," "," ","participantes_164cfb9a-35c2-40fc-929b-cab2a1fa4bc8.csv",SIM," ",2025-08-07T08:30:00Z,"Lei 14133/2021, Art. 28, I",825780,677400
"PREFEITURA MUNICIPAL DE CRICIUMA",47,2025,47,2025,"Contratação de empresa, do ramo pertinente, para execução dos serviços necessários à construção da cobertura metálica para viaturas do 9º Batalhão de Policia Militar de Criciúma/SC","Pregão eletrônico",2025-04-25,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2025-07-01,HOMOLOGADO," "," "," ","contratos_59bc7030-c8cc-4789-8f5f-7b5c046db088.csv",2025-06-09T09:00:00Z," ",2025-03-24,2025-06-09," "," ","documentosRelacionados_204feacc-eb45-40da-8ff6-d3af3a897445.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-05-23T16:00:00Z,"itensVencedores_91096bdf-78b5-4452-bd6e-69cc9ffff09c.csv",INTERNET," "," "," ","participantes_b7f6fcbb-612c-43fb-8e4a-a961f9dbc31b.csv",NÃO," ",2025-06-09T08:30:00Z,"Lei 14133/2021, Art. 28, I",643712.02,392144.86
"PREFEITURA MUNICIPAL DE CRICIUMA",113,2025,113,2025,"Contratação de empresa, isoladamente ou em consórcio, legalmente constituída e com comprovada especialização no ramo de engenharia civil, para a execução de obras de reforma da sede e do cercamento do campo esportivo Santo Antônio, situado na rua Constantina Dalmolin Zanette, bairro Santo Antônio, no Município de Criciúma/SC","Concorrência eletrônica",2025-08-12,"Obras e Serviços de Engenharia","MENOR PRECO POR ITEM",2025-09-08,HOMOLOGADO," "," "," ","contratos_99875f2b-ea00-46c3-ae7d-15dfa41d6766.csv",2025-08-28T09:00:00Z," ",2025-07-07,2025-08-28," "," ","documentosRelacionados_70a47308-5177-4ffb-a336-03e74a9d0cbd.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-08-12T13:00:00Z,"itensVencedores_1b71c37e-855c-4316-967d-69e2a44c1fb9.csv",INTERNET," "," "," ","participantes_4730a67d-6eee-4c94-b3fb-132441805cfc.csv",NÃO," ",2025-08-28T08:30:00Z,"Lei 14133/2021, Art. 6, XXXVIII",315557.14,301000
"PREFEITURA MUNICIPAL DE CRICIUMA",4,2025,4,2025,"Contratação de empresa, do ramo pertinente, para prestação de serviços técnicos relativos à vistoria de análise de causalidade, em conformidade com os requisitos estabelecidos pela ABNT NBR 13752:2024, para a identificação e análise das causas que causaram o desabamento da estrutura da cancha de bocha, localizada no Parque dos Imigrantes, no Município de Criciúma/SC.","Dispensa eletrônica",2025-01-16,"Prestação de serviços","MENOR PRECO",2025-02-06,HOMOLOGADO," "," "," ","contratos_0308eb65-3ff7-4a90-beda-abd9a2351c94.csv",2025-01-22T09:00:00Z," ",2025-01-16,2025-01-22," "," ","documentosRelacionados_017efddf-0f27-45b0-b5c5-b9694c8e5623.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-01-16T08:00:00Z,"itensVencedores_de58737a-1c8f-41a3-b40f-20dd58765881.csv",INTERNET," "," "," ","participantes_26fb6eb4-0af8-4db0-8cdc-acab8f7869b7.csv",NÃO," ",2025-01-22T08:30:00Z,"Lei 14133/2021, Art. 75, II",22400,22000
"PREFEITURA MUNICIPAL DE CRICIUMA",7,2025,7,2025,"Prestação de serviços de Tecnologia da Informação e Comunicação - CIGA.","Dispensa de licitação",2025-01-16,"Prestação de serviços","MENOR PRECO",2025-01-16,HOMOLOGADO," "," "," ","contratos_7f053f5b-f691-4f12-8dfb-cc861a48a299.csv",2025-01-16T09:00:00Z," ",2025-01-16,2025-01-16," "," ","documentosRelacionados_9065c5a3-d042-4739-997e-e4df3650b824.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-01-16T08:00:00Z,"itensVencedores_617740d7-135a-4965-9a96-a7c9f1f2a0fc.csv",INTERNET," "," "," ","participantes_93ab06b8-a84b-46dd-9b5a-d97c6f624eff.csv",NÃO," ",2025-01-16T08:30:00Z,"Lei 14133/2021, Art. 75, II",28625.4,28625.43
"PREFEITURA MUNICIPAL DE CRICIUMA",21,2025,21,2025,"Aquisição de (02) dois cursos de treinamento continuado de legislação de trânsito destinados aos funcionários da agência regional do Detran de Criciúma - SC.","Inexigibilidade de licitação",2025-03-05,"Prestação de serviços","MENOR PRECO",2025-03-05,HOMOLOGADO," "," "," ","contratos_d042d5cf-c8ee-4819-8384-36118c001676.csv",2025-03-05T08:00:00Z," ",2025-01-22,2025-03-05," "," ","documentosRelacionados_9e678d96-4f27-472b-b8cc-aa27feb678c0.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-03-05T08:00:00Z,"itensVencedores_9705514b-e211-49ef-b05b-c1a8d2c459d8.csv",INTERNET," "," "," ","participantes_80f8d967-584e-4234-95f6-7776fb31559e.csv",NÃO," ",2025-03-05T08:00:00Z,"Lei 14133/2021, Art. 74, II",1462.4,1462.4
"PREFEITURA MUNICIPAL DE CRICIUMA",71,2025,71,2025,"Contratação de empresa especializada para realizar a execução e manutenção sob demanda, dos serviços necessários ao assentamento de meio-fio de concreto pré-moldado em diversas vias urbanas com revestimento asfáltico ou bloco de concreto, parques, praças e edificações públicas  no município de Criciúma - SC.","Concorrência eletrônica",2025-05-29,"Obras e Serviços de Engenharia","MENOR PRECO POR ITEM",2025-07-03,HOMOLOGADO," "," "," ","contratos_92059bb2-cb41-41e1-a71e-45f6832ce0c5.csv",2025-06-17T09:00:00Z," ",2025-05-29,2025-06-17," "," ","documentosRelacionados_6d4ad1be-5d35-47a3-afce-b53f8d3dcb83.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-05-29T08:00:00Z,"itensVencedores_45d107f6-2b76-471e-8377-3d878a99ed1b.csv",INTERNET," "," "," ","participantes_c7a9b40c-e03e-4815-bd08-e66b7db8a5d7.csv",NÃO," ",2025-06-17T08:30:00Z,"Lei 14133/2021, Art. 6, XXXVIII",980041.35,789471.25
"PREFEITURA MUNICIPAL DE CRICIUMA",26,2025,26,2025,"Registro de preços de materiais didáticos estruturados, impressos e digitais para alunos e professores, capacitação de docentes e gestores, assessoria pedagógica presencial e ou remota, portal educacional e sistema de avaliação de aprendizagem dos estudantes da Rede de Ensino do município de Criciúma/SC.","Pregão eletrônico",2025-03-19,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO GLOBAL",2025-04-11,HOMOLOGADO," ","atasRegistroPrecos_59a5a81c-2c64-41f5-bc7f-cc2b31d64b39.csv"," "," ",2025-04-01T09:00:00Z," ",2025-03-18,2025-04-01," ","despesas_0e5688bb-4fc7-444d-86e4-9976102e7eba.csv","documentosRelacionados_d611a761-f591-435f-a615-e0428f4213ba.csv","compras@criciuma.sc.gov.br","empenhos_b97262ae-701d-4ab3-9e31-64eba2985c47.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-03-18T08:00:00Z,"itensVencedores_cf824f00-2671-416f-b955-0f98c74a9514.csv",INTERNET," "," "," ","participantes_834dcb87-b31a-4943-bd2c-aa4003c84113.csv",SIM," ",2025-04-01T08:30:00Z,"Lei 14133/2021, Art. 28, I",2644162.19,1498991.53
"PREFEITURA MUNICIPAL DE CRICIUMA",78,2025,78,2025,"Contratação de empresa especializada no fornecimento e instalação de aparelhos de ar condicionados, para a unidade da Intendência de Trânsito do bairro Pinheirinho, destinada a abrigar e estruturar as atividades operacionais dos Agentes da Autoridade de Trânsito e Transportes (AATT) do Município de Criciúma/SC.","Pregão eletrônico",2025-06-10,"Obras e Serviços de Engenharia","MENOR PREÇO GLOBAL POR LOTE",2025-06-27,HOMOLOGADO," "," "," ","contratos_ac2710cf-4670-45f0-ab30-78744ad6ee4c.csv",2025-06-25T14:00:00Z," ",2025-05-19,2025-06-25," ","despesas_b4f71b07-17a1-4d0b-9885-8932f3d2e00c.csv","documentosRelacionados_7e026669-abab-4857-a82a-cf9450add64a.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-06-10T08:00:00Z,"itensVencedores_d2b84421-2e26-4140-bdc7-4c3608f43663.csv",INTERNET," "," "," ","participantes_10573abc-8c22-411f-ac9a-ec9e35bb6852.csv",NÃO," ",2025-06-25T13:30:00Z,"Lei 14133/2021, Art. 26, II",113485.09,71400.0
